Airport1,Airport2
"hungary,budapest","germany,stuttgart"
"hungary,budapest","russia,moscow"
"hungary,budapest","germany,berlin"
"hungary,budapest","finland,tampere"
"hungary,budapest","italy,treviso"
"hungary,budapest","austria,vienna"
"hungary,budapest","poland,warsaw"
"hungary,budapest","croatia,zagreb"
"hungary,budapest","switzerland,zurich"
"united states,buffalo","united states,baltimore"
"united states,buffalo","united states,cleveland"
"united states,buffalo","united states,charlotte"
"united states,buffalo","united states,washington"
"united states,buffalo","united states,detroit"
"united states,buffalo","united states,newark"
"united states,buffalo","united states,fort lauderdale"
"united states,buffalo","united states,new york"
"united states,buffalo","united states,las vegas"
"united states,buffalo","united states,orlando"
"united states,buffalo","united states,chicago"
"united states,buffalo","united states,minneapolis"
"united states,buffalo","united states,philadelphia"
"united states,buffalo","united states,phoenix"
"united states,buffalo","united states,tampa"
"zimbabwe,bulawayo","zimbabwe,harare"
"zimbabwe,bulawayo","south africa,johannesburg"
"zimbabwe,bulawayo","zimbabwe,victoria falls"
"united states,burbank","united states,denver"
"united states,burbank","united states,imperial"
"united states,burbank","united states,new york"
"united states,burbank","united states,las vegas"
"united states,burbank","united states,oakland"
"united states,burbank","united states,portland"
"united states,burbank","united states,phoenix"
"united states,burbank","united states,seattle"
"united states,burbank","united states,san francisco"
"united states,burbank","united states,san jose"
"united states,burbank","united states,salt lake city"
"united states,burbank","united states,sacramento"
"georgia,batumi","russia,moscow"
"georgia,batumi","turkey,istanbul"
"georgia,batumi","georgia,tbilisi"
"congo (kinshasa),bunia","congo (kinshasa),goma"
"congo (kinshasa),bunia","congo (kinshasa),isiro"
"brazil,boa vista","brazil,manaus"
"brazil,vilhena","brazil,cuiaba"
"australia,birdsville","australia,windorah"
"united states,baltimore","united states,charleston"
"united states,baltimore","united states,cleveland"
"united states,baltimore","united states,charlotte"
"united states,baltimore","united states,columbus"
"united states,baltimore","mexico,cancun"
"united states,baltimore","united states,cincinnati"
"united states,baltimore","united states,dayton"
"united states,baltimore","united states,denver"
"united states,baltimore","united states,detroit"
"united states,baltimore","united states,panama city"
"united states,baltimore","united states,newark"
"united states,baltimore","united states,fort lauderdale"
"united states,baltimore","united states,flint"
"united states,baltimore","united states,grand rapids"
"united states,baltimore","united states,greenville"
"united states,baltimore","united states,houston"
"united states,baltimore","united states,indianapolis"
"united states,baltimore","united states,islip"
"united states,baltimore","united states,jacksonville"
"united states,baltimore","united states,new york"
"united states,baltimore","united states,las vegas"
"united states,baltimore","united states,los angeles"
"united states,baltimore","united kingdom,london"
"united states,baltimore","united states,little rock"
"united states,baltimore","jamaica,montego bay"
"united states,baltimore","united states,kansas city"
"united states,baltimore","united states,orlando"
"united states,baltimore","united states,chicago"
"united states,baltimore","united states,memphis"
"united states,baltimore","united states,miami"
"united states,baltimore","united states,milwaukee"
"united states,baltimore","united states,minneapolis"
"united states,baltimore","united states,new orleans"
"united states,baltimore","united states,myrtle beach"
"united states,baltimore","united states,oklahoma city"
"united states,baltimore","united states,norfolk"
"united states,baltimore","united states,west palm beach"
"united states,baltimore","united states,philadelphia"
"united states,baltimore","united states,phoenix"
"united states,baltimore","united states,pittsburgh"
"united states,baltimore","united states,providence"
"united states,baltimore","united states,portland"
"united states,baltimore","united states,rochester"
"united states,baltimore","united states,fort myers"
"united states,baltimore","united states,san diego"
"united states,baltimore","united states,san antonio"
"united states,baltimore","united states,louisville"
"united states,baltimore","united states,seattle"
"united states,baltimore","united states,san francisco"
"united states,baltimore","puerto rico,san juan"
"united states,baltimore","united states,salt lake city"
"united states,baltimore","united states,st. louis"
"united states,baltimore","united states,tampa"
"united states,baltimore","canada,toronto"
"brunei,bandar seri begawan","indonesia,jakarta"
"brunei,bandar seri begawan","united arab emirates,dubai"
"brunei,bandar seri begawan","hong kong,hong kong"
"brunei,bandar seri begawan","saudi arabia,jeddah"
"brunei,bandar seri begawan","malaysia,kuala lumpur"
"brunei,bandar seri begawan","australia,melbourne"
"brunei,bandar seri begawan","philippines,manila"
"brunei,bandar seri begawan","china,shanghai"
"brunei,bandar seri begawan","singapore,singapore"
"brunei,bandar seri begawan","indonesia,surabaya"
"australia,burnie","australia,launceston"
"australia,burnie","australia,melbourne"
"philippines,butuan","philippines,manila"
"belize,belize city","united states,charlotte"
"belize,belize city","mexico,cancun"
"belize,belize city","united states,newark"
"belize,belize city","guatemala,flores"
"belize,belize city","united states,houston"
"belize,belize city","united states,los angeles"
"belize,belize city","united states,miami"
"belize,belize city","mexico,merida"
"belize,belize city","honduras,roatan"
"belize,belize city","el salvador,san salvador"
"belize,belize city","honduras,san pedro sula"
"poland,bydgoszcz","ireland,dublin"
"poland,bydgoszcz","united kingdom,london"
"bangladesh,barisal","bangladesh,dhaka"
"united states,bozeman","united states,denver"
"united states,bozeman","united states,las vegas"
"united states,bozeman","united states,minneapolis"
"united states,bozeman","united states,chicago"
"united states,bozeman","united states,seattle"
"united states,bozeman","united states,salt lake city"
"italy,bolzano","italy,rome"
"france,beziers","united kingdom,edinburgh"
"france,beziers","united kingdom,london"
"france,beziers","united kingdom,manchester"
"france,beziers","sweden,stockholm"
"congo (brazzaville),brazzaville","ethiopia,addis ababa"
"congo (brazzaville),brazzaville","france,paris"
"congo (brazzaville),brazzaville","morocco,casablanca"
"congo (brazzaville),brazzaville","benin,cotonou"
"congo (brazzaville),brazzaville","cameroon,douala"
"congo (brazzaville),brazzaville","congo (kinshasa),kinshasa"
"congo (brazzaville),brazzaville","south africa,johannesburg"
"congo (brazzaville),brazzaville","rwanda,kigali"
"congo (brazzaville),brazzaville","angola,luanda"
"congo (brazzaville),brazzaville","gabon,libreville"
"congo (brazzaville),brazzaville","kenya,nairobi"
"congo (brazzaville),brazzaville","congo (brazzaville),pointe-noire"
"angola,cabinda","angola,luanda"
"brazil,cascavel","brazil,curitiba"
"brazil,cascavel","brazil,sao paulo"
"brazil,cascavel","brazil,campinas"
"united states,columbia","united states,charlotte"
"united states,columbia","united states,washington"
"united states,columbia","united states,detroit"
"united states,columbia","united states,houston"
"united states,columbia","united states,new york"
"united states,columbia","united states,chicago"
"united states,columbia","united states,philadelphia"
"italy,cagliari","germany,cologne"
"italy,cagliari","italy,rome"
"italy,cagliari","belgium,charleroi"
"italy,cagliari","italy,florence"
"italy,cagliari","italy,genoa"
"italy,cagliari","switzerland,geneva"
"italy,cagliari","poland,krakow"
"italy,cagliari","lithuania,kaunas"
"italy,cagliari","italy,milan"
"italy,cagliari","spain,madrid"
"italy,cagliari","france,marseille"
"italy,cagliari","germany,munich"
"italy,cagliari","italy,naples"
"italy,cagliari","italy,perugia"
"italy,cagliari","italy,parma"
"italy,cagliari","italy,pisa"
"italy,cagliari","italy,pescara"
"italy,cagliari","united kingdom,london"
"italy,cagliari","germany,stuttgart"
"italy,cagliari","germany,berlin"
"italy,cagliari","italy,treviso"
"vietnam,ca mau","vietnam,ho chi minh city"
"egypt,cairo","china,guangzhou"
"egypt,cairo","france,paris"
"egypt,cairo","indonesia,jakarta"
"egypt,cairo","morocco,casablanca"
"egypt,cairo","denmark,copenhagen"
"egypt,cairo","tanzania,dar es salaam"
"egypt,cairo","russia,moscow"
"egypt,cairo","qatar,doha"
"egypt,cairo","united arab emirates,dubai"
"egypt,cairo","uganda,entebbe"
"egypt,cairo","iraq,erbil"
"egypt,cairo","italy,rome"
"egypt,cairo","germany,frankfurt"
"egypt,cairo","switzerland,geneva"
"egypt,cairo","egypt,alexandria"
"egypt,cairo","turkey,istanbul"
"egypt,cairo","saudi arabia,jeddah"
"egypt,cairo","united states,new york"
"egypt,cairo","south africa,johannesburg"
"egypt,cairo","south sudan,juba"
"egypt,cairo","nigeria,kano"
"egypt,cairo","sudan,khartoum"
"egypt,cairo","cyprus,larnaca"
"egypt,cairo","united kingdom,london"
"egypt,cairo","nigeria,lagos"
"egypt,cairo","egypt,luxor"
"egypt,cairo","spain,madrid"
"egypt,cairo","united kingdom,manchester"
"egypt,cairo","oman,muscat"
"egypt,cairo","germany,munich"
"egypt,cairo","kenya,nairobi"
"egypt,cairo","china,beijing"
"egypt,cairo","sudan,port sudan"
"egypt,cairo","saudi arabia,riyadh"
"egypt,cairo","yemen,sanaa"
"egypt,cairo","united arab emirates,sharjah"
"egypt,cairo","germany,berlin"
"egypt,cairo","libya,tripoli"
"egypt,cairo","tunisia,tunis"
"egypt,cairo","saudi arabia,tabuk"
"egypt,cairo","austria,vienna"
"egypt,cairo","canada,toronto"
"egypt,cairo","switzerland,zurich"
"united states,akron","united states,charlotte"
"united states,akron","united states,washington"
"united states,akron","united states,denver"
"united states,akron","united states,detroit"
"united states,akron","united states,new york"
"united states,akron","united states,orlando"
"united states,akron","united states,chicago"
"united states,akron","united states,philadelphia"
"united states,akron","united states,tampa"
"china,guangzhou","france,paris"
"china,guangzhou","china,changde"
"china,guangzhou","indonesia,jakarta"
"china,guangzhou","china,zhengzhou"
"china,guangzhou","china,changchun"
"china,guangzhou","china,changzhi"
"china,guangzhou","china,chongqing"
"china,guangzhou","thailand,chiang mai"
"china,guangzhou","china,chengdu"
"china,guangzhou","china,changzhou"
"china,guangzhou","bangladesh,dhaka"
"china,guangzhou","india,delhi"
"china,guangzhou","china,dalian"
"china,guangzhou","qatar,doha"
"china,guangzhou","indonesia,denpasar"
"china,guangzhou","united arab emirates,dubai"
"china,guangzhou","china,fuzhou"
"china,guangzhou","china,fuyang"
"china,guangzhou","japan,fukuoka"
"china,guangzhou","china,guangyuan"
"china,guangzhou","china,haikou"
"china,guangzhou","vietnam,hanoi"
"china,guangzhou","china,handan"
"china,guangzhou","china,hohhot"
"china,guangzhou","china,hefei"
"china,guangzhou","china,hangzhou"
"china,guangzhou","china,zhijiang"
"china,guangzhou","hong kong,hong kong"
"china,guangzhou","thailand,phuket"
"china,guangzhou","china,harbin"
"china,guangzhou","china,huangyan"
"china,guangzhou","iran,tehran"
"china,guangzhou","turkey,istanbul"
"china,guangzhou","china,jingdezhen"
"china,guangzhou","saudi arabia,jeddah"
"china,guangzhou","china,jiujiang"
"china,guangzhou","china,quanzhou"
"china,guangzhou","china,jining"
"china,guangzhou","taiwan,kaohsiung"
"china,guangzhou","china,nanchang"
"china,guangzhou","japan,osaka"
"china,guangzhou","china,kunming"
"china,guangzhou","china,ganzhou"
"china,guangzhou","nepal,kathmandu"
"china,guangzhou","malaysia,kuala lumpur"
"china,guangzhou","china,guiyang"
"china,guangzhou","china,guilin"
"china,guangzhou","united states,los angeles"
"china,guangzhou","united kingdom,london"
"china,guangzhou","china,lanzhou"
"china,guangzhou","china,luoyang"
"china,guangzhou","china,linyi"
"china,guangzhou","china,liuzhou"
"china,guangzhou","china,luzhou"
"china,guangzhou","australia,melbourne"
"china,guangzhou","china,mianyang"
"china,guangzhou","maldives,male"
"china,guangzhou","philippines,manila"
"china,guangzhou","china,beijing"
"china,guangzhou","kenya,nairobi"
"china,guangzhou","china,nanjing"
"china,guangzhou","china,nanning"
"china,guangzhou","china,nanyang"
